,id,grounding,generated_text,label
7651,7652,"According to the United States Census Bureau , Kennesaw has a total surface area of which land and , or 1.08 % , is water .","According to the United States Census Bureau , Kennesaw is a total area of , of which is land and or 1.08 % , has water .",1
7652,7653,"Lloyd founded and led his business to begin selling toys and gifts , and he expanded the Grandview , Missouri based House of Lloyd as the gift business grew .","Lloyd founded and conducted his business to begin selling toys and gifts , and he expanded the House of Lloyd , based in Grandview , Missouri , when the gift business grew .",1
7653,7654,"The township contains nine cemeteries : Bucher , Calvertville , Goodwin , Kelley , Owens , Snyder , Stalcup , Wall and Walnut Grove .","The township includes nine cemeteries : Kelley , Owens , Calvertville , Goodwin , Bucher , Snyder , Stalcup , Wall and Walnut Grove .",1
7654,7655,"A fifth album called `` Seventh heaven '' was reportedly released with singer Åsa Holmberg in the years 2003-2004 , but it was never recorded .","A fifth album called `` Seventh heaven '' was reportedly recorded in 2003-2004 with vocalist Åsa Holmberg , but it was never released .",0
7655,7656,"Before the return of Albanian refugees in 1999 , Serb families left the village .",Serbian families left the village before the return of Albanian refugees in 1999 .,1
7656,7657,"During Vietnam war , the Triad was eliminated in the North but in the South .","The Triad was eliminated in the north during the Vietnam War , but in the south .",1
7657,7658,"The announcer was Ray Ray Bloch , John Reed King led the orchestra .","The announcer was John Reed King , and the orchestra headed Ray Bloch .",0
7658,7659,The film was edited by Alena Kruchkova and produced by Andrei Litvinov .,The film was produced by Alena Kruchkova and cut by Andrei Litvinov .,0
7659,7660,"In Sri Lanka , the title of Chartered Accountant ( CA Sri Lanka ) can be used by only members of the Institute of Chartered Accountants of Sri Lanka .",In Sri Lanka the title of the Chartered Accountant ( CA Sri Lanka ) can only be used by members of the Institute of Sri Lankan Accountants .,1
7660,7661,Zingone played club football for Lito .,Lito played football club for Zingone .,0
7661,7662,After his primary and secondary education in Isparta he completed Pertevniyal High School in İstanbul .,"After his primary and secondary education in Isparta , he completed the Pertevniyal High School in Istanbul .",1
7662,7663,"Acheson 's mother Alice was a painter , and his maternal grandparents were Louis Stanley , a railroad lawyer and Jane C. Stanley , was a watercolorist .","Acheson 's mother Alice was a painter and his grandparents maternal was Jane C. Stanley , a railroad lawyer and Louis Stanley , a watercolor list .",0
7663,7664,"On 1 January 2012 , the district population was 62,500 , of which 9.6 % were urban dwellers and 90.4 % rural population .","1 January 2012 the district population was 62,500 of which 9.6 % urban and 90.4 % rural population .",1
7664,7665,The reniform stigma is outlined in yellow and black .,The yellow and black stigma is reniform outlined .,0
7665,7666,"McMillan spent two years in the Royal Medical Corp. at Didcot -- and later at Tidworth , where he ran an MRS for soldiers injured in the Korean War .","McMillan spent two years at the Royal Medical Corp. in Tidworth -- and later at Didcot , where he operated an MRS for soldiers injured in Korean War .",0
7666,7667,The dam is about 110 meters long and its top is about 5 meters wide .,The dam is approximately 110 meters long and the top is about 5 meters wide .,1
7667,7668,There are two main departments of Hershey Entertainment and Resorts Company : Hershey Resorts Group and the Hershey Entertainment Group .,There are two main divisions of the Hershey Entertainment and Resorts Company : Hershey Resorts Group and the Hershey Entertainment Group .,1
7668,7669,The temple serves as a cultural and religious centre for South Asian Hindus and immigrants from the Korean countries .,The temple serves as a cultural and religious centre for Korean Hindus and immigrants from the South Asian countries .,0
7669,7670,The racial Rubber Bowl was used by the National Guard of the United States as a base during the historic Wooster Avenue Riots of 1968 .,The race rubber dish was used by the National Guard of the United States as a base during the historic Wooster Avenue Riots of 1968 .,1
7670,7671,"On 17 August 1865 , the 13th New York Volunteer Cavalry with the 16th New York Volunteer Cavalry was merged into the 3rd New York Provisional Cavalry .","On August 17 , 1865 , the 3rd New York Volunteer Cavalry was consolidated with the 16th New York Volunteer Cavalry to form the 13th New York Provisional Cavalry .",0
7671,7672,Winslow Santos is the daughter of Daniel `` Danny '' Santos and Michelle Bauer Santos .,Hope Winslow Santos is the daughter Daniel `` Danny '' Santos and Michelle Bauer Santos .,1
7672,7673,"In practice , Mesquite `` modules '' are Java classes , usually concrete sub-classes of abstract class definitions .","In practice are mesquite `` modules '' Java - classes , usually abstract subclasses of concrete class definitions .",0
7673,7674,"Jacob Markell ( May 8 , 1770 -- November 26 , 1852 ) was a U.S. Representative from New York , father of Henry Markell .","Jacob Markell ( May 8 , 1770 -- November 26 , 1852 ) was a representative of New York , father of Henry Markell .",1
7674,7675,Tom drives to Tuscany and confronts William and Hélène with the news Marianne told him .,Tom Tom drives to Tuscany and confronts William and Hélène with the news that Marianne told him .,1
7675,7676,"The `` Fallbeil '' was used for the last time in East Germany in 1949 , in West Germany in 1966 .","The `` case '' was used for the last time in 1949 in East Germany , 1966 in West Germany .",1
7676,7677,3 October : Phil Tufnell defeated James Hewitt ( winning Dart Double 1 ),3 October : James Hewitt beat Phil Tufnell ( winning dart double 1 ),0
7677,7678,"In 1997 , she appeared as Sheila Dixon in `` Coronation Street , and in 1998 as Naomi Russell .","In 1997 , she appeared as Naomi Russell in `` Coronation Street '' and in 1998 as Sheila Dixon .",0
7678,7679,"His subsequent work in agriculture was mainly in Norfolk , but he also suggested extensive embankments in Lincolnshire , which were successfully carried out .","His subsequent work in agriculture was primarily in Lincolnshire , but he also proposed extensive embankments in Norfolk , which were successfully carried out .",0
7679,7680,"According to the United States Census Bureau , the city is a total surface area of which land and / or 33.45 % has , is water .","According to the United States Census Bureau , the town is a total area of , of which has land and or 33.45 % , is water .",1
7680,7681,The 1973 -- 74 UEFA Cup was won by Feyenoord Rotterdam over Tottenham Hotspur 4 -- 2 on aggregate .,The UEFA Cup 1973 -- 74 was won by Tottenham Hotspur over Feyenoord Rotterdam 4 : 2 .,0
7681,7682,"McCarthy was born in Auckland , but moved to San Francisco , California with his parents at the age of four years .","McCarthy was born in San Francisco , California , but moved with his parents to Auckland at the age of four .",0
7682,7683,"Loyang 's team defeated Xinmin Secondary School in the opening round and Raffles Institution in the quarter-finals , before losing to Hwa Chong Institution in the semi-finals .",The Loyang team defeated the Xinmin Secondary School in the opening round and the Raffles Institution in the quarter-finals before losing to the Hwa Chong Institution in the semi-finals .,1
7683,7684,"It was directed by George Fitzmaurice and is based on a 1917 play , `` Tiger Rose '' , by Willard Mack .","Directed by George Fitzmaurice , it is based on a play `` Tiger Rose '' by Willard Mack in 1917 .",1
7684,7685,"The Boulder Dushanbe Tea House was a gift from mayor Maksud Ikramov from Dushanbe to the city of Boulder , Colorado .","The Boulder Dushanbe Tea House was a gift from Mayor Maksud Ikramov of Dushanbe to the city of Boulder , Colorado .",1
7685,7686,There is also an isolated narrow gauge railway operating on the Eyre Peninsula from Ceduna to Port Lincoln .,There is also an isolated narrow gauge railway on the Eyre Peninsula from Port Lincoln to Ceduna .,0
7686,7687,An international independent group of experts examined the impact of the accident and concluded that no one was poisoned or killed as a result of the accident .,An international independent group of experts examined the impact of the accident and concluded that no one was killed or poisoned as a result of the accident .,1
7687,7688,"In addition to municipal parks , there are ten state parks , five national facilities , and several other gardens and arboretums in the area .","In addition to city parks , there are ten state parks , five national facilities and several other gardens and arboretums in the area .",1
7688,7689,"He was born in Arkansas and moved to Carter County , Tennessee .","He was born in Carter County , Tennessee and was later moved to Arkansas .",0
7689,7690,"They have 13 anal soft spines , 11 to 13 dorsal soft rays , 2 back spines and 11 to 13 anal rays .","They have 13 dorsal spines , 11 to 13 dorsale soft rays , 2 anal spines and 11 to 13 anal soft rays .",0
7690,7691,"It is located near Oughterard and Clifden , on the N59 road to Lough Corrib , in Connemara .","It is near Oughterard and Clifden , on the N59 road to Lough Corrib , in Connemara .",1
